cod_jugador,nombre,cod_equipo,pierna,altura,pais,codigo_fifa
9825,Ethan Bartlow,120,Right,"183cm / 6'0""",United States,261763
9826,Mateusz Bartolewski,482,Left,"187cm / 6'2""",Poland,257631
9827,Marek Bartoš,517,Right,"193cm / 6'4""",Slovakia,72981
9828,Anthony Barylla,555,Right,"180cm / 5'11""",Germany,239686
9829,Gilberto,256,Right,"187cm / 6'2""",Portugal,276442
9830,Mika Baur,427,Right,"172cm / 5'8""",Germany,266446
9831,Tanner Beason,216,Left,"185cm / 6'1""",United States,255136
9832,Franco Bechtholdt,438,Right,"182cm / 6'0""",Argentina,239388
9833,Dominik Becker,557,Right,"188cm / 6'2""",Germany,265783
9834,Visar Bekaj,316,Right,"191cm / 6'3""",Kosovo,277559
9835,Niccoló Belloni,519,Left,"176cm / 5'9""",Italy,213994
9836,Nadhir Benbouali,197,Left,"190cm / 6'3""",Algeria,270825
9837,Ben Bender,243,Left,"183cm / 6'0""",United States,266373
9838,Alexandru Benga,597,Right,"188cm / 6'2""",Romania,242500
9839,Mal Benning,618,Left,"178cm / 5'10""",England,208812
9840,Mahmoud Bentayg,198,Left,"181cm / 5'11""",Morocco,278064
9841,Viktor Bergh,311,Left,"172cm / 5'8""",Sweden,272891
9842,Álex Bernal,457,Right,"178cm / 5'10""",Spain,210616
9843,Miguel Berry,126,Right,"190cm / 6'3""",Spain,256018
9844,Mohamed Berte,507,Right,"174cm / 5'9""",Belgium,263984
9845,Paul-Philipp Besong,581,Right,"184cm / 6'0""",Germany,251224
9846,Kian Best,295,Left,"181cm / 5'11""",England,277286
9847,Davide Bettella,336,Right,"185cm / 6'1""",Italy,248171
9848,Quentin Beunardeau,448,Right,"184cm / 6'0""",France,209830
9849,Rahul Bheke,384,Right,"179cm / 5'10""",India,248265
9850,Clément Billemaz,577,Left,"175cm / 5'9""",France,269748
9851,Kristian Bilovar,129,Right,"191cm / 6'3""",Ukraine,277442
9852,Nathan Bishop,508,Right,"185cm / 6'1""",England,237188
9853,Hendry Blank,135,Left,"190cm / 6'3""",Germany,276052
9854,Marco Bleve,519,Right,"184cm / 6'0""",Italy,239573
9855,Malachi Boateng,232,Right,"182cm / 6'0""",England,277052
9856,Tomáš Bobček,602,Right,"186cm / 6'1""",Slovakia,72589
9857,Matija Boben,473,Right,"191cm / 6'3""",Slovenia,228513
9858,Mateusz Bochnak,525,Right,"179cm / 5'10""",Poland,238776
9859,Melayro Bogarde,242,Right,"182cm / 6'0""",Holland,256544
9860,Lamare Bogarde,19,Right,"183cm / 6'0""",Holland,264209
9861,Adama Bojang,122,Right,"191cm / 6'3""",Gambia,277578
9862,Agustín Bolivar,255,Right,"173cm / 5'8""",Argentina,240362
9863,James Bolton,617,Right,"183cm / 6'0""",England,206554
9864,Luke Bolton,449,Right,"174cm / 5'9""",England,233051
9865,André Boman,599,Right,"184cm / 6'0""",Sweden,256380
9866,Elliot Bonds,617,Right,"188cm / 6'2""",Guyana,253374
9867,Yvandro Borges Sanches,100,Right,"175cm / 5'9""",Luxembourg,269952
9868,Enrique Borja,575,Right,"185cm / 6'1""",Paraguay,246675
9869,Dennis Borkowski,483,Right,"184cm / 6'0""",Germany,257007
9870,Tim Boss,502,Right,"186cm / 6'1""",Germany,238489
9871,Yassine Bouchama,373,Right,"182cm / 6'0""",Germany,276289
9872,Abdelrahman Boudah,639,Right,"186cm / 6'1""",Sweden,260991
9873,Jordan Bowery,528,Right,"187cm / 6'2""",England,190239
9874,Kieron Bowie,406,Left,"191cm / 6'3""",Scotland,257104
9875,Caolán Boyd-Munce,561,Left,"180cm / 5'11""",Northern Ireland,251001
9876,William Boyle,449,Left,"191cm / 6'3""",England,224238
9877,Alessio Brambilla,240,Right,"184cm / 6'0""",Italy,276952
9878,Oliver Braude,334,Right,"166cm / 5'5""",Norway,277672
9879,Zachary Brault-Guillard,236,Right,"171cm / 5'7""",Canada,243574
9880,Pedro Bravo,185,Right,"190cm / 6'3""",Colombia,263721
9881,Leandro Brey,128,Right,"191cm / 6'3""",Argentina,268619
9882,Sebastian Breza,363,Right,"193cm / 6'4""",Canada,261687
9883,Enrico Brignola,365,Left,"168cm / 5'6""",Italy,236522
9884,Joshua Brillante,485,Right,"177cm / 5'10""",Australia,203308
9885,Ethan Bristow,220,Left,"188cm / 6'2""",St. Kitts and Nevis,258667
9886,Bennit Bröger,75,Right,"181cm / 5'11""",Germany,72365
9887,Ryan Broom,617,Right,"177cm / 5'10""",Wales,229123
9888,James Brophy,600,Left,"180cm / 5'11""",England,230126
9889,Jevani Brown,552,Left,"175cm / 5'9""",Jamaica,213434
9890,Jordan Brown,609,Right,"181cm / 5'11""",England,258050
9891,Lewis Brunt,449,Right,"187cm / 6'2""",England,246392
9892,Omar Bugiel,640,Right,"185cm / 6'1""",Lebanon,238716
9893,Teal Bunbury,102,Right,"188cm / 6'2""",United States,197716
9894,Finley Burns,283,Right,"196cm / 6'5""",England,266873
9895,Marco Bustos,542,Left,"168cm / 5'6""",Canada,225544
9896,Elvis Bwomono,561,Right,"183cm / 6'0""",Uganda,240616
9897,Byeon Jun Soo,421,Right,"190cm / 6'3""",Korea Republic,259843
9898,Gustavo Caballero,570,Right,"189cm / 6'2""",Paraguay,270844
9899,Diego Caballo,524,Left,"171cm / 5'7""",Spain,244466
9900,Catriel Cabellos,228,Right,"172cm / 5'8""",Peru,275462
9901,Kévin Cabral,284,Right,"183cm / 6'0""",France,246450
9902,Jefferson Caicedo,441,Left,"168cm / 5'6""",Ecuador,254932
9903,Álex Calatrava,399,Left,"175cm / 5'9""",Spain,73505
9904,Calavera,399,Right,"180cm / 5'11""",Spain,263757
9905,Diego Calcaterra,377,Right,"189cm / 6'2""",Argentina,261884
9906,Drissa Camara,160,Right,"179cm / 5'10""",Côte d'Ivoire,264364
9907,Cole Campbell,12,Left,"175cm / 5'9""",United States,73057
9908,Andy Cannon,449,Right,"176cm / 5'9""",England,224361
9909,Alexis Cantero,468,Left,"175cm / 5'9""",Paraguay,275103
9910,Marko Capan,85,Left,"180cm / 5'11""",Croatia,274220
9911,Capita,580,Left,"171cm / 5'7""",Angola,258722
9912,Pedro Capó,384,Right,"188cm / 6'2""",Spain,257575
9913,Franco Carboni,225,Left,"190cm / 6'3""",Argentina,270485
9914,Baily Cargill,528,Left,"189cm / 6'2""",England,215211
9915,Jonas Carls,572,Left,"177cm / 5'10""",Germany,248230
9916,Frederik Carlsen,470,Right,"193cm / 6'4""",Denmark,275742
9917,Wikelman Carmona,96,Left,"180cm / 5'11""",Venezuela,260772
9918,Hussein Carneil,481,Right,"176cm / 5'9""",Sweden,268124
9919,Luis Casiani,451,Right,"181cm / 5'11""",Venezuela,254941
9920,Tommaso Cassandro,365,Right,"185cm / 6'1""",Italy,258564
9921,Santiago Castañeda,427,Right,"188cm / 6'2""",United States,276311
9922,Henrik Castegren,632,Right,"185cm / 6'1""",Sweden,227837
9923,Marco Jair Castillo,441,Left,"176cm / 5'9""",Ecuador,279905
9924,Luis Armando Castro,585,Left,"176cm / 5'9""",Ecuador,273539
9925,Tomás Castro Ponce,392,Right,"183cm / 6'0""",Argentina,255924
9926,Javi Castro,241,Right,"183cm / 6'0""",Spain,255406
9927,Bruno Jordão,580,Right,"180cm / 5'11""",Portugal,240175
9928,Daniel Celea,579,Right,"187cm / 6'2""",Romania,255192
9929,Jurgen Çelhaka,431,Right,"183cm / 6'0""",Albania,264414
9930,Rodrigo Chagas,337,Right,"176cm / 5'9""",Uruguay,273559
9931,Luke Chambers,565,Left,"185cm / 6'1""",England,271976
9932,Felipe Chamorro,436,Left,"184cm / 6'0""",Chile,261221
9933,Justin Che,235,Right,"185cm / 6'1""",United States,259159
9934,Chi Zhongguo,285,Right,"172cm / 5'8""",China PR,228033
9935,Fabio Chiarodia,100,Left,"186cm / 6'1""",Italy,264763
9936,Andrei Chindriș,602,Right,"191cm / 6'3""",Romania,248004
9937,Gu Choi,564,Left,"185cm / 6'1""",Peru,279075
9938,Ben Chrisene,269,Left,"183cm / 6'0""",England,256556
9939,Peter Buch Christiansen,343,Right,"175cm / 5'9""",Denmark,245384
9940,Sander Christiansen,504,Right,"185cm / 6'1""",Norway,257917
9941,Luciano Cingolani,286,Right,"172cm / 5'8""",Argentina,261349
9942,Moustapha Cissé,302,Right,"182cm / 6'0""",Guinea,268271
9943,Alphadjo Cissè,146,Right,"176cm / 5'9""",Italy,278326
9944,Tim Civeja,557,Right,"180cm / 5'11""",Albania,260014
9945,Nicky Clark,487,Right,"178cm / 5'10""",Scotland,193627
9946,Daniel Cleary,536,Right,"182cm / 6'0""",Republic of Ireland,233056
9947,Stefan Cleveland,138,Left,"188cm / 6'2""",United States,237250
9948,Jack Clisby,485,Left,"180cm / 5'11""",Australia,213093
9949,Josh Coburn,308,Right,"193cm / 6'4""",England,261432
9950,Ibrahima Conté,597,Right,"191cm / 6'3""",Guinea,236279
9951,Murphy Cooper,563,Right,"185cm / 6'1""",England,268544
9952,Brandon Cooper,609,Right,"185cm / 6'1""",Wales,237316
9953,Rezan Corlu,595,Left,"170cm / 5'7""",Denmark,225536
9954,David Cornell,295,Right,"180cm / 5'11""",Wales,190179
9955,Leo Cornic,583,Right,"178cm / 5'10""",Norway,246291
9956,Edoardo Corvi,160,Left,"187cm / 6'2""",Italy,271385
9957,Barry Cotter,550,Right,"184cm / 6'0""",Republic of Ireland,237975
9958,Jordan Courtney-Perkins,281,Left,"189cm / 6'2""",Australia,252698
9959,Jordan Cousins,600,Right,"177cm / 5'10""",Jamaica,202131
9960,Artur Craciun,594,Right,"193cm / 6'4""",Moldova,276727
9961,Michael Craig,476,Right,"179cm / 5'10""",Scotland,271929
9962,Gonzalo Crettaz,399,Right,"181cm / 5'11""",Argentina,253211
9963,Jack Currie,609,Left,"175cm / 5'9""",England,258702
9964,Ronan Curtis,604,Right,"182cm / 6'0""",Republic of Ireland,228111
9965,Pierre Da Silva,425,Left,"175cm / 5'9""",United States,237396
9966,Beto da Silva,564,Right,"182cm / 6'0""",Peru,231965
9967,Jasper Dahlhaus,407,Left,"176cm / 5'9""",Holland,258823
9968,Muhammed Damar,502,Right,"185cm / 6'1""",Germany,271246
9969,Florian Thomas Danho,434,Right,"188cm / 6'2""",France,275704
9970,Nicolás Dávila,387,Right,"175cm / 5'9""",Ecuador,254945
9971,Yann-Erik de Lanlay,343,Right,"180cm / 5'11""",Norway,198024
9972,Vinícius Dias,206,Right,"188cm / 6'2""",Brazil,276426
9973,Bruno Oliveira,421,Left,"186cm / 6'1""",Brazil,71309
9974,Mathías De Ritis,258,Left,"183cm / 6'0""",Uruguay,273709
9975,Francis de Vries,339,Left,"188cm / 6'2""",New Zealand,237268
9976,Max Dean,277,Right,"178cm / 5'10""",England,261325
9977,Harlee Dean,476,Right,"191cm / 6'3""",England,191079
9978,Patrickson Delgado,142,Right,"173cm / 5'8""",Ecuador,256194
9979,Cheick Diabaté,611,Right,"192cm / 6'4""",England,257116
9980,Souleymane Diaby,412,Left,"173cm / 5'8""",Côte d'Ivoire,269565
9981,Mamadou Diakhon,122,Right,"180cm / 5'11""",France,276256
9982,Ibrahim Diakité,173,Right,"178cm / 5'10""",Guinea,272568
9983,Jack Diamond,613,Right,"175cm / 5'9""",England,241452
9984,Junior Diaz,488,Right,"193cm / 6'4""",France,271691
9985,Leandro Díaz,328,Left,"172cm / 5'8""",Chile,255399
9986,Finn Jesper Dicke,227,Right,"181cm / 5'11""",Holland,276906
9987,Florian Dietz,155,Right,"190cm / 6'3""",Germany,238957
9988,Paul Digby,600,Right,"195cm / 6'5""",England,206535
9989,Noah Diliberto,372,Right,"175cm / 5'9""",France,254472
9990,Deniz Dilmen,170,Left,"198cm / 6'6""",Turkey,275624
9991,Ding Haifeng,347,Left,"182cm / 6'0""",China PR,222306
9992,Mouhamed Diop,488,Right,"182cm / 6'0""",Senegal,277356
9993,Maximilian Dittgen,483,Left,"181cm / 5'11""",Germany,225849
9994,Elijah Dixon-Bonner,252,Right,"180cm / 5'11""",England,242787
9995,Alexis Domínguez,428,Right,"185cm / 6'1""",Argentina,237923
9996,Francesco Donati,171,Right,"185cm / 6'1""",Italy,270474
9997,Dong Chunyu,221,Left,"187cm / 6'2""",China PR,224475
9998,Kyliane Dong,488,Right,"178cm / 5'10""",France,270886
9999,Jamie Donley,609,Left,"183cm / 6'0""",England,278557
10000,Liam Donnelly,350,Right,"181cm / 5'11""",Northern Ireland,215820
10001,Patrick Dorgu,78,Left,"175cm / 5'9""",Denmark,277432
10002,Jeriel Dorsett,476,Left,"185cm / 6'1""",Montserrat,256555
10003,Griffin Dorsey,120,Right,"183cm / 6'0""",United States,246849
10004,Renato Júnior,510,Right,"190cm / 6'3""",Brazil,263239
10005,Moussa Doumbouya,498,Right,"188cm / 6'2""",Guinea,260716
10006,Miloš Drinčić,554,Right,"195cm / 6'5""",Montenegro,277758
10007,Moyita,399,Right,"172cm / 5'8""",Spain,220352
10008,Andrei Dumiter,597,Right,"184cm / 6'0""",Romania,251235
10009,Lucian Dumitriu,569,Right,"178cm / 5'10""",Romania,247985
10010,Jakob Maslø Dunsby,631,Right,"174cm / 5'9""",Norway,273978
10011,Cosmin Dur-Bozoancă,537,Left,"182cm / 6'0""",Romania,257374
10012,Luca Dürholtz,502,Left,"178cm / 5'10""",Germany,210354
10013,Dylan Durivaux,448,Right,"177cm / 5'10""",France,270704
10014,Xavier Dziekoński,588,Right,"188cm / 6'2""",Poland,256953
10015,George Earthy,368,Right,"178cm / 5'10""",England,278097
10016,Simon Eastwood,446,Right,"188cm / 6'2""",England,173895
10017,Tom Eaves,548,Right,"191cm / 6'3""",England,198011
10018,Michael Eberwein,581,Right,"193cm / 6'4""",Germany,224597
10019,Eskil Edh,465,Right,"181cm / 5'11""",Norway,262224
10020,Rarmani Edmonds-Green,486,Right,"181cm / 5'11""",England,234039
10021,Tayo Edun,486,Left,"172cm / 5'8""",England,229378
10022,Curtis Edwards,552,Right,"180cm / 5'11""",England,204220
10023,Tom Edwards,620,Right,"175cm / 5'9""",England,238319
10024,Ryan Edwards,574,Right,"195cm / 6'5""",England,208752
10025,Malamine Efekele,173,Right,"180cm / 5'11""",France,278260
10026,Egiluz,23,Right,"186cm / 6'1""",Spain,278408
10027,Kelvin Ehibhatiomhan,476,Right,"191cm / 6'3""",England,263101
10028,Kevin Ehlers,358,Right,"187cm / 6'2""",Germany,251405
10029,Thomas Eisfeld,498,Right,"177cm / 5'10""",Germany,208096
10030,Mourad Daoudi El Ghezouani,211,Right,"185cm / 6'1""",Morocco,255155
10031,Hamza El Kaouakibi,251,Right,"185cm / 6'1""",Morocco,268697
10032,Rodney Elongo-Yombo,581,Right,"183cm / 6'0""",Germany,270877
10033,Xian Emmers,458,Right,"178cm / 5'10""",Belgium,245459
10034,Marcel Engelhardt,273,Right,"191cm / 6'3""",Germany,228935
10035,Ramón Enríquez,381,Right,"173cm / 5'8""",Spain,252943
10036,Matthieu Epolo,248,Right,"184cm / 6'0""",Belgium,262265
10037,Anton Eriksson,378,Right,"188cm / 6'2""",Sweden,266015
10038,Carlos Niño Espínola,317,Right,"174cm / 5'9""",Paraguay,255662
10039,Romain Esse,308,Left,"178cm / 5'10""",England,273616
10040,João Tomé,207,Right,"185cm / 6'1""",Portugal,73596
10041,Pascal Estrada,471,Right,"187cm / 6'2""",Austria,244507
10042,Sultan Farhan,116,Right,"175cm / 5'9""",Saudi Arabia,241587
10043,Ángel Faría,636,Right,"178cm / 5'10""",Venezuela,233530
10044,Chico Lamba,217,Right,"190cm / 6'3""",Portugal,279768
10045,Paul Farman,629,Right,"191cm / 6'3""",England,212175
10046,Priestley Farquharson,626,Right,"191cm / 6'3""",England,260818
10047,Costantino Favasuli,369,Right,"178cm / 5'10""",Italy,277870
10048,Morgan Feeney,618,Right,"190cm / 6'3""",England,233782
10049,Kevin Felida,477,Right,"172cm / 5'8""",Curaçao,270011
10050,Joel Felix,467,Left,"190cm / 6'3""",Denmark,233492
10051,Nicolás Fernández,159,Left,"178cm / 5'10""",Argentina,276826
10052,Gustavo Fernández,501,Right,"171cm / 5'7""",Argentina,190742
10053,Brian Ferrares,455,Right,"180cm / 5'11""",Uruguay,259230
10054,Nacho Ferri,257,Right,"192cm / 6'4""",Spain,271979
10055,Jayden Fevrier,613,Left,"175cm / 5'9""",England,264581
10056,Sebastián Figueredo,419,Right,"179cm / 5'10""",Uruguay,267698
10057,Bradley Fink,272,Left,"192cm / 6'4""",Switzerland,251851
10058,Lewis Fiorini,613,Right,"178cm / 5'10""",Scotland,262981
10059,Jack Fitzwater,558,Right,"188cm / 6'2""",England,231139
10060,Tom Flanagan,584,Right,"188cm / 6'2""",Northern Ireland,194785
10061,Brandon Fleming,591,Left,"174cm / 5'9""",England,237933
10062,Josh Flint,637,Left,"186cm / 6'1""",England,253386
10063,Francisco Flores,392,Right,"182cm / 6'0""",Argentina,257380
10064,Mariusz Fornalczyk,588,Left,"175cm / 5'9""",Poland,257473
10065,Ian Forns,153,Left,"176cm / 5'9""",Spain,279828
10066,Will Forrester,478,Right,"180cm / 5'11""",England,254522
10067,Jake Forster-Caskey,563,Left,"178cm / 5'10""",England,199917
10068,Antonio Foti,581,Right,"180cm / 5'11""",Cyprus,266392
10069,Guillaume François,166,Right,"174cm / 5'9""",Belgium,184156
10070,Ivan Franjic,472,Right,"184cm / 6'0""",Croatia,244078
10071,Liam Fraser,142,Right,"185cm / 6'1""",Canada,242643
10072,Nick Freeman,563,Right,"180cm / 5'11""",England,235397
10073,Lewis Freestone,563,Left,"187cm / 6'2""",England,237175
10074,Toni Fuidias,462,Right,"195cm / 6'5""",Spain,264326
10075,James Furlong,640,Left,"178cm / 5'10""",Republic of Ireland,248569
10076,Ethan Galbraith,609,Right,"175cm / 5'9""",Northern Ireland,243640
10077,Pedro Galindo,610,Right,"180cm / 5'11""",Bolivia,253636
10078,Jon Gallagher,138,Right,"175cm / 5'9""",Republic of Ireland,242624
10079,Braian Galván,258,Left,"165cm / 5'5""",Argentina,241027
10080,Marco Gantschnig,495,Right,"182cm / 6'0""",Austria,72536
10081,Matthew Garbett,503,Right,"188cm / 6'2""",New Zealand,255360
10082,Luke Garbutt,620,Left,"179cm / 5'10""",England,192319
10083,Naim García,99,Right,"180cm / 5'11""",Spain,264228
10084,Luka Gavran,121,Right,"198cm / 6'6""",Canada,277916
10085,Timur Gayret,598,Left,"176cm / 5'9""",Germany,270008
10086,Simon Gefvert,639,Right,"175cm / 5'9""",Sweden,256369
10087,Gelardo,313,Right,"180cm / 5'11""",Spain,269642
10088,Georgie Gent,550,Left,"180cm / 5'11""",England,264734
10089,Tyrique George,28,Right,"181cm / 5'11""",England,71998
10090,Alberto Gerbo,586,Right,"177cm / 5'10""",Italy,193268
10091,Alex Gersbach,582,Left,"183cm / 6'0""",Australia,224297
10092,Thomas Geyer,544,Right,"179cm / 5'10""",Germany,201816
10093,Ion Gheorghe,573,Right,"171cm / 5'7""",Romania,247912
10094,Simone Ghidotti,195,Right,"193cm / 6'4""",Italy,270756
10095,Óscar Gil,399,Right,"184cm / 6'0""",Spain,216461
10096,Néstor Giménez,290,Left,"174cm / 5'9""",Paraguay,254703
10097,Andrea Giorgini,251,Right,"190cm / 6'3""",Italy,273602
10098,Edvinas Girdvainis,572,Right,"188cm / 6'2""",Lithuania,234934
10099,Ian Glavinovich,92,Right,"183cm / 6'0""",Argentina,271596
10100,Michael Glück,635,Right,"189cm / 6'2""",Austria,270400
10101,Marcus Godinho,588,Right,"178cm / 5'10""",Canada,235573
10102,Fernando Godoy,377,Right,"180cm / 5'11""",Argentina,214969
10103,Alan Godoy,457,Right,"178cm / 5'10""",Spain,264092
10104,Udoka Godwin-Malife,622,Right,"180cm / 5'11""",England,247073
10105,Alex Gogić,561,Right,"183cm / 6'0""",Cyprus,216526
10106,Nicolás Goitea,585,Right,"185cm / 6'1""",Argentina,273538
10107,Luka Gojković,458,Left,"176cm / 5'9""",Serbia,72694
10108,Julian Gölles,546,Right,"190cm / 6'3""",Austria,251230
10109,David Tavares,573,Left,"182cm / 6'0""",Cape Verde Islands,243650
10110,Erick Gonzáles,490,Right,"190cm / 6'3""",Peru,259636
10111,Brian González,455,Right,"182cm / 6'0""",Uruguay,273532
10112,David González,154,Right,"167cm / 5'6""",Argentina,70710
10113,Diego González,391,Left,"179cm / 5'10""",Spain,269223
10114,Nono,588,Right,"170cm / 5'7""",Spain,211243
10115,Will Goodwin,446,Right,"191cm / 6'3""",England,264104
10116,Tristan Gooijer,325,Right,"185cm / 6'1""",Holland,278911
10117,Anthony Gordillo,490,Left,"174cm / 5'9""",Peru,70454
10118,Liam Gordon,566,Right,"183cm / 6'0""",Scotland,232668
10119,Luis Antonio Gorocito,154,Right,"189cm / 6'2""",Uruguay,70156
10120,Viktor Granath,639,Left,"194cm / 6'4""",Sweden,273591
10121,Rhyan Grant,281,Right,"176cm / 5'9""",Australia,192241
10122,Conor Grant,604,Left,"184cm / 6'0""",England,216790
10123,Christoph Greger,612,Left,"193cm / 6'4""",Germany,238963
10124,Fabian Greilinger,472,Left,"175cm / 5'9""",Germany,251688
10125,Daníel Leó Grétarsson,603,Left,"185cm / 6'1""",Iceland,226510
10126,Josh Griffiths,606,Right,"198cm / 6'6""",England,252773
10127,Will Grigg,576,Right,"180cm / 5'11""",Northern Ireland,194122
10128,Maximilian Großer,467,Right,"189cm / 6'2""",Germany,257779
10129,Emin Grozdanic,542,Left,"184cm / 6'0""",Sweden,272941
10130,Zsombor Gruber,112,Left,"180cm / 5'11""",Hungary,73598
10131,Fabio Gruber,598,Right,"188cm / 6'2""",Germany,276283
10132,Sveinn Aron Guðjohnsen,504,Left,"189cm / 6'2""",Iceland,244942
10133,Saulo Guerra,456,Right,"175cm / 5'9""",Bolivia,266218
10134,Matthew Guillaumier,469,Right,"183cm / 6'0""",Malta,276734
10135,Thomas Gundelund,538,Right,"180cm / 5'11""",Denmark,243866
10136,Niklas Gunnarsson,357,Right,"188cm / 6'2""",Norway,190178
10137,Thomas Gutierrez,562,Left,"188cm / 6'2""",Venezuela,266246
10138,Jean Gutiérrez,480,Right,"193cm / 6'4""",Venezuela,267919
10139,Leon Guwara,483,Left,"184cm / 6'0""",Gambia,232643
10140,Callum Guy,621,Right,"178cm / 5'10""",England,227878
10141,Nicholas Hagen,119,Right,"193cm / 6'4""",Guatemala,267684
10142,Jetmir Haliti,376,Right,"187cm / 6'2""",Kosovo,260648
10143,Dan Happe,609,Left,"195cm / 6'5""",England,238179
10144,Vincent Harper,558,Left,"176cm / 5'9""",Kenya,276047
10145,Shayon Harrison,589,Left,"183cm / 6'0""",England,228053
10146,Alex Hartridge,508,Left,"185cm / 6'1""",England,240608
10147,Daniel Harvie,508,Left,"181cm / 5'11""",Scotland,226514
10148,Ajdin Hasić,525,Left,"177cm / 5'10""",Bosnia and Herzegovina,254333
10149,Jessé Hautier,357,Right,"176cm / 5'9""",Switzerland,275707
10150,Lucien Hawryluk,534,Right,"192cm / 6'4""",Germany,263674
10151,Zakaria Hawsawi,264,Left,"173cm / 5'8""",Saudi Arabia,270331
10152,Aaron Hayden,621,Right,"185cm / 6'1""",England,228376
10153,Justin Heekeren,320,Right,"196cm / 6'5""",Germany,269955
10154,Melker Heier,632,Right,"181cm / 5'11""",Sweden,274133
10155,Karl Hein,144,Right,"193cm / 6'4""",Estonia,248732
10156,Mark Helm,617,Right,"173cm / 5'8""",England,255474
10157,Zach Hemming,609,Right,"188cm / 6'2""",England,240597
10158,Callum Hendry,615,Right,"178cm / 5'10""",Scotland,240599
10159,Ben Heneghan,604,Right,"191cm / 6'3""",England,200742
10160,Heo Yul,421,Left,"193cm / 6'4""",Korea Republic,255868
10161,Gerónimo Heredia,263,Right,"174cm / 5'9""",Argentina,71681
10162,Ronald Hernández,346,Right,"170cm / 5'7""",Venezuela,240921
10163,José Manuel Hernández,451,Right,"180cm / 5'11""",Venezuela,267397
10164,Simen Hestnes,526,Right,"184cm / 6'0""",Norway,279710
10165,Santiago Hidalgo,222,Left,"175cm / 5'9""",Argentina,269719
10166,Ben Hinchliffe,613,Right,"185cm / 6'1""",England,169798
10167,Otto Hindrich,473,Right,"193cm / 6'4""",Romania,248586
